config_type,key,file,line,symbol,context,usage_surface,note
cli_option,--password,v3/@claude-flow/cli/src/commands/ruvector/init.ts,69,init,"name: 'password',",runtime,declared in command options[]
cli_option,--password,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,239,migrate,"name: 'password',",runtime,declared in command options[]
cli_option,--password,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,101,optimize,"name: 'password',",runtime,declared in command options[]
cli_option,--password,v3/@claude-flow/cli/src/commands/ruvector/status.ts,82,status,"name: 'password',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/analyze.ts,308,code,"{ name: 'path', short: 'p', type: 'string', description: 'Path to analyze', default: '.' },",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/hooks.ts,778,pretrain,"name: 'path',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/hooks.ts,2802,coverage-suggest,"name: 'path',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/memory.ts,660,configure,"name: 'path',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/memory.ts,1203,init,"name: 'path',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/plugins.ts,616,create,"{ name: 'path', short: 'p', type: 'string', description: 'Output path', default: '.' },",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/route.ts,594,coverage,"name: 'path',",runtime,declared in command options[]
cli_option,--path,v3/@claude-flow/cli/src/commands/security.ts,380,secrets,"{ name: 'path', short: 'p', type: 'string', description: 'Path to scan', default: '.' },",runtime,declared in command options[]
cli_option,--pattern,v3/@claude-flow/cli/src/commands/neural.ts,16,train,"{ name: 'pattern', short: 'p', type: 'string', description: 'Pattern type: coordination, optimization, prediction, security, testing', default: 'coordination' },",runtime,declared in command options[]
cli_option,--period,v3/@claude-flow/cli/src/commands/agent.ts,443,metrics,"name: 'period',",runtime,declared in command options[]
cli_option,--period,v3/@claude-flow/cli/src/commands/hooks.ts,1060,metrics,"name: 'period',",runtime,declared in command options[]
cli_option,--persist,v3/@claude-flow/cli/src/commands/hive-mind.ts,397,init,"name: 'persist',",runtime,declared in command options[]
cli_option,--pid-file,v3/@claude-flow/cli/src/commands/process.ts,65,daemon,"name: 'pid-file',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/mcp.ts,56,start,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/process.ts,59,daemon,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,85,,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,427,,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,733,backup,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,116,benchmark,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/import.ts,139,import,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/index.ts,55,ruvector,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/init.ts,48,init,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,220,migrate,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,83,optimize,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/ruvector/status.ts,63,status,"name: 'port',",runtime,declared in command options[]
cli_option,--port,v3/@claude-flow/cli/src/commands/start.ts,446,start,"name: 'port',",runtime,declared in command options[]
cli_option,--prefer-cost,v3/@claude-flow/cli/src/commands/hooks.ts,3970,model-route,"{ name: 'prefer-cost', type: 'boolean', description: 'Prefer lower cost models' },",runtime,declared in command options[]
cli_option,--prefer-quality,v3/@claude-flow/cli/src/commands/hooks.ts,3971,model-route,"{ name: 'prefer-quality', type: 'boolean', description: 'Prefer higher quality models' },",runtime,declared in command options[]
cli_option,--prefix,v3/@claude-flow/cli/src/commands/hive-mind.ts,525,spawn,"name: 'prefix',",runtime,declared in command options[]
cli_option,--print,v3/@claude-flow/cli/src/commands/ruvector/setup.ts,673,setup,"name: 'print',",runtime,declared in command options[]
cli_option,--priority,v3/@claude-flow/cli/src/commands/hive-mind.ts,897,task,"name: 'priority',",runtime,declared in command options[]
cli_option,--priority,v3/@claude-flow/cli/src/commands/hive-mind.ts,1149,broadcast,"{ name: 'priority', short: 'p', description: 'Message priority', type: 'string', choices: ['low', 'normal', 'high', 'critical'], default: 'normal' },",runtime,declared in command options[]
cli_option,--priority,v3/@claude-flow/cli/src/commands/hooks.ts,2299,dispatch,"{ name: 'priority', short: 'p', type: 'string', description: 'Priority (low, normal, high, critical)' },",runtime,declared in command options[]
cli_option,--priority,v3/@claude-flow/cli/src/commands/task.ts,88,create,"name: 'priority',",runtime,declared in command options[]
cli_option,--priority,v3/@claude-flow/cli/src/commands/task.ts,248,list,"name: 'priority',",runtime,declared in command options[]
cli_option,--progress,v3/@claude-flow/cli/src/commands/issues.ts,282,status,"{ name: 'progress', short: 'p', type: 'number', description: 'Progress (0-100)' },",runtime,declared in command options[]
cli_option,--prompt,v3/@claude-flow/cli/src/commands/hooks.ts,2503,detect,"{ name: 'prompt', short: 'p', type: 'string', description: 'Prompt text to analyze', required: true },",runtime,declared in command options[]
cli_option,--proposal-id,v3/@claude-flow/cli/src/commands/hive-mind.ts,1120,consensus,"{ name: 'proposal-id', short: 'p', description: 'Proposal ID', type: 'string' },",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/agent.ts,49,spawn,"name: 'provider',",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/embeddings.ts,34,generate,"{ name: 'provider', short: 'p', type: 'string', description: 'Provider: openai, transformers, agentic-flow, local', default: 'local' },",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/providers.ts,56,configure,"{ name: 'provider', short: 'p', type: 'string', description: 'Provider name', required: true },",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/providers.ts,101,test,"{ name: 'provider', short: 'p', type: 'string', description: 'Provider to test' },",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/providers.ts,139,models,"{ name: 'provider', short: 'p', type: 'string', description: 'Filter by provider' },",runtime,declared in command options[]
cli_option,--provider,v3/@claude-flow/cli/src/commands/providers.ts,180,usage,"{ name: 'provider', short: 'p', type: 'string', description: 'Filter by provider' },",runtime,declared in command options[]
cli_option,--q-learning,v3/@claude-flow/cli/src/commands/route.ts,86,task,"name: 'q-learning',",runtime,declared in command options[]
cli_option,--q-learning,v3/@claude-flow/cli/src/commands/route.ts,830,route,"name: 'q-learning',",runtime,declared in command options[]
cli_option,--quality,v3/@claude-flow/cli/src/commands/hooks.ts,1625,post-task,"name: 'quality',",runtime,declared in command options[]
cli_option,--quality,v3/@claude-flow/cli/src/commands/hooks.ts,4066,model-outcome,"{ name: 'quality', short: 'q', type: 'number', description: 'Quality score 0-1' },",runtime,declared in command options[]
cli_option,--quantize,v3/@claude-flow/cli/src/commands/memory.ts,892,compress,"name: 'quantize',",runtime,declared in command options[]
cli_option,--queries,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,68,benchmark,"name: 'queries',",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/embeddings.ts,115,search,"{ name: 'query', short: 'q', type: 'string', description: 'Search query', required: true },",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/hooks.ts,3814,token-optimize,"{ name: 'query', short: 'q', type: 'string', description: 'Query for compact context retrieval' },",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/memory.ts,234,search,"name: 'query',",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/neural.ts,558,patterns,"{ name: 'query', short: 'q', type: 'string', description: 'Pattern query for search' },",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/plugins.ts,732,search,"{ name: 'query', short: 'q', type: 'string', description: 'Search query', required: true },",runtime,declared in command options[]
cli_option,--query,v3/@claude-flow/cli/src/commands/transfer-store.ts,128,search,"{ name: 'query', short: 'q', type: 'string', description: 'Search query', required: true },",runtime,declared in command options[]
cli_option,--quick,v3/@claude-flow/cli/src/commands/security.ts,429,defend,"{ name: 'quick', short: 'Q', type: 'boolean', description: 'Quick scan (faster, less detailed)' },",runtime,declared in command options[]
cli_option,--quiet,v3/@claude-flow/cli/src/commands/daemon.ts,20,start,"{ name: 'quiet', short: 'Q', type: 'boolean', description: 'Suppress output' },",runtime,declared in command options[]
cli_option,--quiet,v3/@claude-flow/cli/src/commands/daemon.ts,253,stop,"{ name: 'quiet', short: 'Q', type: 'boolean', description: 'Suppress output' },",runtime,declared in command options[]
cli_option,--rating,v3/@claude-flow/cli/src/commands/plugins.ts,837,rate,"{ name: 'rating', short: 'r', type: 'number', description: 'Rating (1-5)', required: true },",runtime,declared in command options[]
cli_option,--reason,v3/@claude-flow/cli/src/commands/issues.ts,230,handoff,"{ name: 'reason', short: 'r', type: 'string', description: 'Handoff reason', default: 'Handoff requested' },",runtime,declared in command options[]
cli_option,--reason,v3/@claude-flow/cli/src/commands/task.ts,524,cancel,"name: 'reason',",runtime,declared in command options[]
cli_option,--rebuild-index,v3/@claude-flow/cli/src/commands/memory.ts,905,compress,"name: 'rebuild-index',",runtime,declared in command options[]
cli_option,--registry,v3/@claude-flow/cli/src/commands/plugins.ts,35,list,"{ name: 'registry', short: 'r', type: 'string', description: 'Registry to use (default: claude-flow-official)' },",runtime,declared in command options[]
cli_option,--registry,v3/@claude-flow/cli/src/commands/plugins.ts,211,install,"{ name: 'registry', short: 'r', type: 'string', description: 'Registry to use' },",runtime,declared in command options[]
cli_option,--registry,v3/@claude-flow/cli/src/commands/plugins.ts,447,info,"{ name: 'registry', short: 'r', type: 'string', description: 'Registry to use' },",runtime,declared in command options[]
cli_option,--registry,v3/@claude-flow/cli/src/commands/plugins.ts,737,search,"{ name: 'registry', short: 'r', type: 'string', description: 'Registry to use' },",runtime,declared in command options[]
cli_option,--registry,v3/@claude-flow/cli/src/commands/transfer-store.ts,23,list,"{ name: 'registry', short: 'r', type: 'string', description: 'Registry name (default: claude-flow-official)' },",runtime,declared in command options[]
cli_option,--reindex,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,70,optimize,"name: 'reindex',",runtime,declared in command options[]
cli_option,--remove,v3/@claude-flow/cli/src/commands/config.ts,242,providers,"name: 'remove',",runtime,declared in command options[]
cli_option,--report,v3/@claude-flow/cli/src/commands/hooks.ts,3816,token-optimize,"{ name: 'report', short: 'r', type: 'boolean', description: 'Generate optimization report' },",runtime,declared in command options[]
cli_option,--require-consensus,v3/@claude-flow/cli/src/commands/hive-mind.ts,905,task,"name: 'require-consensus',",runtime,declared in command options[]
cli_option,--reset,v3/@claude-flow/cli/src/commands/hooks.ts,1927,intelligence,"name: 'reset',",runtime,declared in command options[]
cli_option,--reset-state,v3/@claude-flow/cli/src/commands/task.ts,707,retry,"name: 'reset-state',",runtime,declared in command options[]
cli_option,--resource,v3/@claude-flow/cli/src/commands/claims.ts,18,list,"{ name: 'resource', type: 'string', description: 'Filter by resource' },",runtime,declared in command options[]
cli_option,--resource,v3/@claude-flow/cli/src/commands/claims.ts,59,check,"{ name: 'resource', short: 'r', type: 'string', description: 'Resource context' },",runtime,declared in command options[]
cli_option,--restore-agents,v3/@claude-flow/cli/src/commands/hooks.ts,1800,session-restore,"name: 'restore-agents',",runtime,declared in command options[]
cli_option,--restore-context,v3/@claude-flow/cli/src/commands/hooks.ts,3772,session-start,"name: 'restore-context',",runtime,declared in command options[]
cli_option,--restore-tasks,v3/@claude-flow/cli/src/commands/hooks.ts,1807,session-restore,"name: 'restore-tasks',",runtime,declared in command options[]
cli_option,--reviewers,v3/@claude-flow/cli/src/commands/analyze.ts,63,diff,"name: 'reviewers',",runtime,declared in command options[]
cli_option,--reward,v3/@claude-flow/cli/src/commands/route.ts,399,feedback,"name: 'reward',",runtime,declared in command options[]
cli_option,--risk,v3/@claude-flow/cli/src/commands/analyze.ts,49,diff,"name: 'risk',",runtime,declared in command options[]
cli_option,--role,v3/@claude-flow/cli/src/commands/claims.ts,17,list,"{ name: 'role', short: 'r', type: 'string', description: 'Filter by role' },",runtime,declared in command options[]
cli_option,--role,v3/@claude-flow/cli/src/commands/claims.ts,203,grant,"{ name: 'role', short: 'r', type: 'string', description: 'Role name' },",runtime,declared in command options[]
cli_option,--role,v3/@claude-flow/cli/src/commands/claims.ts,252,revoke,"{ name: 'role', short: 'r', type: 'string', description: 'Role name' },",runtime,declared in command options[]
cli_option,--role,v3/@claude-flow/cli/src/commands/hive-mind.ts,510,spawn,"name: 'role',",runtime,declared in command options[]
cli_option,--role,v3/@claude-flow/cli/src/commands/hive-mind.ts,1080,join,"{ name: 'role', short: 'r', description: 'Agent role (worker, specialist, scout)', type: 'string', default: 'worker' }",runtime,declared in command options[]
cli_option,--rollback-on-fail,v3/@claude-flow/cli/src/commands/deployment.ts,20,deploy,"{ name: 'rollback-on-fail', type: 'boolean', description: 'Auto rollback on failure', default: 'true' },",runtime,declared in command options[]
cli_option,--root,v3/@claude-flow/cli/src/commands/guidance.ts,14,compile,"{ name: 'root', short: 'r', type: 'string', description: 'Root guidance file path', default: './CLAUDE.md' },",runtime,declared in command options[]
cli_option,--root,v3/@claude-flow/cli/src/commands/guidance.ts,95,retrieve,"{ name: 'root', short: 'r', type: 'string', description: 'Root guidance file path', default: './CLAUDE.md' },",runtime,declared in command options[]
cli_option,--root,v3/@claude-flow/cli/src/commands/guidance.ts,342,optimize,"{ name: 'root', short: 'r', type: 'string', description: 'Root guidance file path', default: './CLAUDE.md' },",runtime,declared in command options[]
cli_option,--sandbox,v3/@claude-flow/cli/src/commands/daemon.ts,24,start,"{ name: 'sandbox', type: 'string', description: 'Default sandbox mode for headless workers', choices: ['strict', 'permissive', 'disabled'] },",runtime,declared in command options[]
cli_option,--save,v3/@claude-flow/cli/src/commands/benchmark.ts,24,pretrain,"{ name: 'save', short: 's', type: 'string', description: 'Save results to file' },",runtime,declared in command options[]
cli_option,--save,v3/@claude-flow/cli/src/commands/benchmark.ts,407,all,"{ name: 'save', short: 's', type: 'string', description: 'Save results to file' },",runtime,declared in command options[]
cli_option,--save-state,v3/@claude-flow/cli/src/commands/hive-mind.ts,1210,shutdown,"name: 'save-state',",runtime,declared in command options[]
cli_option,--save-state,v3/@claude-flow/cli/src/commands/hooks.ts,1712,session-end,"name: 'save-state',",runtime,declared in command options[]
cli_option,--save-state,v3/@claude-flow/cli/src/commands/swarm.ts,566,stop,"name: 'save-state',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,115,,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,457,,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,763,backup,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,145,benchmark,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/index.ts,74,ruvector,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/init.ts,80,init,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,250,migrate,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,112,optimize,"name: 'schema',",runtime,declared in command options[]
cli_option,--schema,v3/@claude-flow/cli/src/commands/ruvector/status.ts,93,status,"name: 'schema',",runtime,declared in command options[]
cli_option,--scope,v3/@claude-flow/cli/src/commands/claims.ts,204,grant,"{ name: 'scope', short: 's', type: 'string', description: 'Scope: global, namespace, resource', default: 'global' },",runtime,declared in command options[]
cli_option,--scope,v3/@claude-flow/cli/src/commands/security.ts,299,threats,"{ name: 'scope', short: 's', type: 'string', description: 'Analysis scope', default: '.' },",runtime,declared in command options[]
cli_option,--section,v3/@claude-flow/cli/src/commands/config.ts,308,reset,"name: 'section',",runtime,declared in command options[]
cli_option,--security,v3/@claude-flow/cli/src/commands/analyze.ts,1287,deps,"{ name: 'security', short: 's', type: 'boolean', description: 'Check for security vulnerabilities' },",runtime,declared in command options[]
cli_option,--session-id,v3/@claude-flow/cli/src/commands/hooks.ts,1793,session-restore,"name: 'session-id',",runtime,declared in command options[]
cli_option,--set,v3/@claude-flow/cli/src/commands/issues.ts,281,status,"{ name: 'set', short: 's', type: 'string', description: 'New status', choices: ['active', 'paused', 'blocked', 'completed'] },",runtime,declared in command options[]
cli_option,--severity,v3/@claude-flow/cli/src/commands/analyze.ts,1878,circular,"name: 'severity',",runtime,declared in command options[]
cli_option,--severity,v3/@claude-flow/cli/src/commands/security.ts,243,cve,"{ name: 'severity', short: 's', type: 'string', description: 'Filter by severity: critical, high, medium, low' },",runtime,declared in command options[]
cli_option,--show-modes,v3/@claude-flow/cli/src/commands/daemon.ts,379,status,"{ name: 'show-modes', type: 'boolean', description: 'Show worker execution modes (local/headless) and sandbox settings' },",runtime,declared in command options[]
cli_option,--sign,v3/@claude-flow/cli/src/commands/neural.ts,931,export,"{ name: 'sign', short: 's', type: 'boolean', description: 'Sign with Ed25519 key', default: 'true' },",runtime,declared in command options[]
cli_option,--signal,v3/@claude-flow/cli/src/commands/process.ts,497,signals,"name: 'signal',",runtime,declared in command options[]
cli_option,--since,v3/@claude-flow/cli/src/commands/agent.ts,791,logs,"name: 'since',",runtime,declared in command options[]
cli_option,--since,v3/@claude-flow/cli/src/commands/process.ts,579,logs,"name: 'since',",runtime,declared in command options[]
cli_option,--size,v3/@claude-flow/cli/src/commands/agent.ts,531,pool,"name: 'size',",runtime,declared in command options[]
cli_option,--skip-cache,v3/@claude-flow/cli/src/commands/hooks.ts,793,pretrain,"name: 'skip-cache',",runtime,declared in command options[]
cli_option,--skip-claude,v3/@claude-flow/cli/src/commands/init.ts,828,init,"name: 'skip-claude',",runtime,declared in command options[]
cli_option,--skip-mcp,v3/@claude-flow/cli/src/commands/start.ts,460,start,"name: 'skip-mcp',",runtime,declared in command options[]
cli_option,--source,v3/@claude-flow/cli/src/commands/hooks.ts,1208,from-project,"name: 'source',",runtime,declared in command options[]
cli_option,--source,v3/@claude-flow/cli/src/commands/process.ts,553,logs,"name: 'source',",runtime,declared in command options[]
cli_option,--sparc,v3/@claude-flow/cli/src/commands/config.ts,24,init,"name: 'sparc',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,109,,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,451,,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,757,backup,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,139,benchmark,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/init.ts,74,init,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,244,migrate,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,106,optimize,"name: 'ssl',",runtime,declared in command options[]
cli_option,--ssl,v3/@claude-flow/cli/src/commands/ruvector/status.ts,87,status,"name: 'ssl',",runtime,declared in command options[]
cli_option,--start-all,v3/@claude-flow/cli/src/commands/init.ts,840,init,"name: 'start-all',",runtime,declared in command options[]
cli_option,--start-daemon,v3/@claude-flow/cli/src/commands/init.ts,846,init,"name: 'start-daemon',",runtime,declared in command options[]
cli_option,--stats,v3/@claude-flow/cli/src/commands/hooks.ts,3817,token-optimize,"{ name: 'stats', short: 's', type: 'boolean', description: 'Show token savings statistics' },",runtime,declared in command options[]
cli_option,--stats,v3/@claude-flow/cli/src/commands/security.ts,431,defend,"{ name: 'stats', short: 's', type: 'boolean', description: 'Show detection statistics' },",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/agent.ts,186,list,"name: 'status',",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/hooks.ts,1913,intelligence,"name: 'status',",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/hooks.ts,2193,list,"{ name: 'status', short: 's', type: 'string', description: 'Filter by status (all, running, completed, pending)' },",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/issues.ts,33,list,"name: 'status',",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/task.ts,235,list,"name: 'status',",runtime,declared in command options[]
cli_option,--status,v3/@claude-flow/cli/src/commands/workflow.ts,309,list,"name: 'status',",runtime,declared in command options[]
cli_option,--steps,v3/@claude-flow/cli/src/commands/deployment.ts,116,rollback,"{ name: 'steps', short: 's', type: 'number', description: 'Number of versions to rollback', default: '1' },",runtime,declared in command options[]
cli_option,--strategy,v3/@claude-flow/cli/src/commands/embeddings.ts,851,chunk,"{ name: 'strategy', type: 'string', description: 'Strategy: character, sentence, paragraph, token', default: 'sentence' },",runtime,declared in command options[]
cli_option,--strategy,v3/@claude-flow/cli/src/commands/swarm.ts,212,init,"name: 'strategy',",runtime,declared in command options[]
cli_option,--strategy,v3/@claude-flow/cli/src/commands/swarm.ts,356,start,"name: 'strategy',",runtime,declared in command options[]
cli_option,--strict,v3/@claude-flow/cli/src/commands/workflow.ts,208,validate,"name: 'strict',",runtime,declared in command options[]
cli_option,--strip-pii,v3/@claude-flow/cli/src/commands/neural.ts,932,export,"{ name: 'strip-pii', type: 'boolean', description: 'Strip potential PII from export', default: 'true' },",runtime,declared in command options[]
cli_option,--success,v3/@claude-flow/cli/src/commands/hooks.ts,170,post-edit,"name: 'success',",runtime,declared in command options[]
cli_option,--success,v3/@claude-flow/cli/src/commands/hooks.ts,406,post-command,"name: 'success',",runtime,declared in command options[]
cli_option,--success,v3/@claude-flow/cli/src/commands/hooks.ts,1618,post-task,"name: 'success',",runtime,declared in command options[]
cli_option,--suggest,v3/@claude-flow/cli/src/commands/route.ts,607,coverage,"name: 'suggest',",runtime,declared in command options[]
cli_option,--suite,v3/@claude-flow/cli/src/commands/performance.ts,16,benchmark,"{ name: 'suite', short: 's', type: 'string', description: 'Benchmark suite: all, wasm, neural, memory, search', default: 'all' },",runtime,declared in command options[]
cli_option,--summary,v3/@claude-flow/cli/src/commands/hooks.ts,3085,progress,"name: 'summary',",runtime,declared in command options[]
cli_option,--symbols,v3/@claude-flow/cli/src/commands/analyze.ts,404,ast,"name: 'symbols',",runtime,declared in command options[]
cli_option,--sync,v3/@claude-flow/cli/src/commands/hooks.ts,2300,dispatch,"{ name: 'sync', short: 's', type: 'boolean', description: 'Wait for completion (synchronous)' },",runtime,declared in command options[]
cli_option,--sync,v3/@claude-flow/cli/src/commands/hooks.ts,3078,progress,"name: 'sync',",runtime,declared in command options[]
cli_option,--sync,v3/@claude-flow/cli/src/commands/progress.ts,246,progress,"name: 'sync',",runtime,declared in command options[]
cli_option,--tables,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,51,,"name: 'tables',",runtime,declared in command options[]
cli_option,--tags,v3/@claude-flow/cli/src/commands/memory.ts,50,store,"name: 'tags',",runtime,declared in command options[]
cli_option,--tags,v3/@claude-flow/cli/src/commands/memory.ts,393,list,"name: 'tags',",runtime,declared in command options[]
cli_option,--tags,v3/@claude-flow/cli/src/commands/task.ts,102,create,"name: 'tags',",runtime,declared in command options[]
cli_option,--tags,v3/@claude-flow/cli/src/commands/transfer-store.ts,132,search,"{ name: 'tags', short: 't', type: 'string', description: 'Filter by tags (comma-separated)' },",runtime,declared in command options[]
cli_option,--tags,v3/@claude-flow/cli/src/commands/transfer-store.ts,296,publish,"{ name: 'tags', short: 't', type: 'string', description: 'Tags (comma-separated)', required: true },",runtime,declared in command options[]
cli_option,--tail,v3/@claude-flow/cli/src/commands/agent.ts,769,logs,"name: 'tail',",runtime,declared in command options[]
cli_option,--tail,v3/@claude-flow/cli/src/commands/process.ts,560,logs,"name: 'tail',",runtime,declared in command options[]
cli_option,--target,v3/@claude-flow/cli/src/commands/memory.ts,884,compress,"name: 'target',",runtime,declared in command options[]
cli_option,--target,v3/@claude-flow/cli/src/commands/migrate.ts,83,run,"name: 'target',",runtime,declared in command options[]
cli_option,--target,v3/@claude-flow/cli/src/commands/performance.ts,529,optimize,"{ name: 'target', short: 't', type: 'string', description: 'Target: memory, cpu, latency, all', default: 'all' },",runtime,declared in command options[]
cli_option,--target,v3/@claude-flow/cli/src/commands/process.ts,491,signals,"name: 'target',",runtime,declared in command options[]
cli_option,--target,v3/@claude-flow/cli/src/commands/security.ts,16,scan,"{ name: 'target', short: 't', type: 'string', description: 'Target path or URL to scan', default: '.' },",runtime,declared in command options[]
cli_option,--target-score,v3/@claude-flow/cli/src/commands/guidance.ts,346,optimize,"{ name: 'target-score', type: 'number', description: 'Target composite score (0-100)', default: '90' },",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/agent.ts,62,spawn,"name: 'task',",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/guidance.ts,94,retrieve,"{ name: 'task', short: 't', type: 'string', description: 'Task description', required: true },",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/hooks.ts,496,route,"name: 'task',",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/hooks.ts,648,explain,"name: 'task',",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/hooks.ts,2663,coverage-route,"name: 'task',",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/hooks.ts,3968,model-route,"{ name: 'task', short: 't', type: 'string', description: 'Task description to route', required: true },",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/hooks.ts,4063,model-outcome,"{ name: 'task', short: 't', type: 'string', description: 'Task that was executed', required: true },",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/route.ts,385,feedback,"name: 'task',",runtime,declared in command options[]
cli_option,--task,v3/@claude-flow/cli/src/commands/workflow.ts,42,run,"name: 'task',",runtime,declared in command options[]
cli_option,--task-id,v3/@claude-flow/cli/src/commands/hooks.ts,1446,pre-task,"name: 'task-id',",runtime,declared in command options[]
cli_option,--task-id,v3/@claude-flow/cli/src/commands/hooks.ts,1611,post-task,"name: 'task-id',",runtime,declared in command options[]
cli_option,--tasks,v3/@claude-flow/cli/src/commands/guidance.ts,463,ab-test,"{ name: 'tasks', short: 't', type: 'string', description: 'Path to custom task JSON file (array of ABTask objects)' },",runtime,declared in command options[]
cli_option,--tasks-only,v3/@claude-flow/cli/src/commands/session.ts,300,restore,"name: 'tasks-only',",runtime,declared in command options[]
cli_option,--template,v3/@claude-flow/cli/src/commands/plugins.ts,615,create,"{ name: 'template', short: 't', type: 'string', description: 'Template: basic, advanced, hooks', default: 'basic' },",runtime,declared in command options[]
